idna_subject,checker_type,destination,tested_at
gd13.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:38.231785
gd1.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:39.233153
gd12.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:39.544211
gd19.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:39.853001
gd15.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:40.414931
womo.corrmedic.ru,AVAILABILITY,origin.list,2022-04-11 09:32:41.516934
track.msadcenter.pwpn.com,AVAILABILITY,origin.list,2022-04-11 09:32:44.272773
gd17.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:50.646020
gd20.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:50.647842
zviframe.biz,AVAILABILITY,origin.list,2022-04-11 09:32:50.651541
gd18.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:50.664729
gd16.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:51.195649
gd3.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:53.163460
gd22.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:53.338472
gd2.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:54.329606
gd27.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:54.380138
www.kinomarathon.ru,AVAILABILITY,origin.list,2022-04-11 09:32:55.816367
gd26.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:55.904898
gd21.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:56.316831
gd25.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:57.308655
gd23.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:57.357882
www.backsim.ru,AVAILABILITY,origin.list,2022-04-11 09:32:57.529449
gd4.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:57.536344
www.lovecouple.ru,AVAILABILITY,origin.list,2022-04-11 09:32:58.686270
gd28.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:58.837171
gd24.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:58.879416
gd31.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:59.067810
gd29.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:32:59.136066
gd7.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:33:00.404794
youcanoptout.org,AVAILABILITY,origin.list,2022-04-11 09:33:00.450503
m1.ae.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:00.622667
gd30.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:33:00.766128
ln.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:33:02.065234
gd8.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:33:02.087047
gd5.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:33:02.299926
m1.br.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:03.801055
gd9.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:33:04.009485
m.de.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:04.419807
www.eroyear.ru,AVAILABILITY,origin.list,2022-04-11 09:33:04.962901
m1.au.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:05.033112
www21.counsellor.gov.cn,AVAILABILITY,origin.list,2022-04-11 09:33:05.036305
m1.cn.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:05.208432
m1.ca.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:20.954395
m1.de.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:20.955411
m1.dk.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:20.962431
m1.be.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:20.968468
m1.nl.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:22.678926
m1.es.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:22.771364
m1.it.2mdn.net,AVAILABILITY,origin.list,2022-04-11 09:33:22.775097
m1.doubleclick.net,AVAILABILITY,origin.list,2022-04-11 09:33:22.954063
www.poxudeli.ru,AVAILABILITY,origin.list,2022-04-11 09:33:23.316268
